Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
0.002030549801604494,3.269806443807559e-05,RL,0.00013569696741801368,0.016102161832530323,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,1.1444322553326456e-05,9.809419331422676e-06,0.0032812507663608852,0.0032812507663608852,Hip,CompShg,VinylSd,VinylSd,Stone,0.0,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,0.0027613515417954835,0.0027613515417954835,GasA,Ex,Y,SBrkr,0.0027613515417954835,0.0,0.0,0.0027613515417954835,0.0,0.0,3.269806443807559e-06,0.0,4.904709665711338e-06,1.6349032219037794e-06,Gd,1.1444322553326456e-05,Typ,0.0,,Attchd,0.0032812507663608852,RFn,4.904709665711338e-06,0.0015596976736962055,TA,TA,Y,0.0,9.155458042661165e-05,0.0,0.0,0.0,0.0,,,,0.0,9.809419331422676e-06,0.0032812507663608852,New,Partial,0.40599224728892175
0.00201583567260736,0.00014714128997134015,RL,0.00011444322553326456,0.016090717509976996,Pave,,Reg,Lvl,AllPub,FR2,Gtl,mes,Norm,Norm,Duplex,1Story,6.539612887615118e-06,8.174516109518897e-06,0.003207680121375215,0.003207680121375215,Gable,CompShg,HdBoard,HdBoard,,0.0,TA,TA,Slab,,,,,0.0,,0.0,0.0,0.0,GasA,TA,Y,SBrkr,0.002001121543610226,0.0,0.0,0.002001121543610226,0.0,0.0,3.269806443807559e-06,0.0,3.269806443807559e-06,3.269806443807559e-06,TA,9.809419331422676e-06,Typ,0.0,,CarPort,0.003207680121375215,Unf,3.269806443807559e-06,0.0007553252885195461,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,4.904709665711338e-06,0.0032812507663608852,WD,Normal,0.16643314798980474
0.002290499413887195,8.174516109518897e-05,RM,8.174516109518897e-05,0.009809419331422677,Pave,,Reg,Lvl,AllPub,Corner,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,9.809419331422676e-06,1.1444322553326456e-05,0.0031537283150523906,0.00318806128271237,Gable,CompShg,WdShing,Wd Shng,,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,0.0014092865772810579,0.0014092865772810579,GasA,TA,Y,SBrkr,0.0015531580608085904,0.00034005987015598614,0.0,0.0018932179309645765,0.0,0.0,1.6349032219037794e-06,0.0,4.904709665711338e-06,1.6349032219037794e-06,TA,8.174516109518897e-06,Typ,1.6349032219037794e-06,Gd,BuiltIn,0.0031537283150523906,RFn,1.6349032219037794e-06,0.00034005987015598614,TA,TA,Y,0.0,0.0,0.0001831091608532233,0.0,0.0,0.0,,,,0.0,1.1444322553326456e-05,0.003282885669582789,WD,Normal,0.19618838662845353
0.002251261736561504,4.9047096657113384e-05,RL,8.501496753899654e-05,0.01028681107221858,Pave,,Reg,Bnk,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1Story,9.809419331422676e-06,8.174516109518897e-06,0.003155363218274294,0.00318806128271237,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,TA,TA,BrkTil,Gd,TA,Mn,Rec,0.0006278028372110512,Unf,0.0,0.0006278028372110512,0.0012556056744221025,GasA,TA,N,SBrkr,0.0012915735453039856,0.0,0.0,0.0012915735453039856,0.0,0.0,1.6349032219037794e-06,0.0,3.269806443807559e-06,1.6349032219037794e-06,TA,6.539612887615118e-06,Typ,0.0,,Detchd,0.0031471887021647755,Unf,1.6349032219037794e-06,0.0002615845155046047,Fa,TA,Y,0.0,0.0002305213542884329,0.0,0.0,0.0,0.0,,,,0.0,6.539612887615118e-06,0.003282885669582789,WD,Normal,0.14877619319324392
0.00034005987015598614,3.269806443807559e-05,RL,,0.020424845951243917,Pave,,IR1,Lvl,AllPub,Inside,Gtl,mes,Norm,Norm,1Fam,1Story,6.539612887615118e-06,8.174516109518897e-06,0.0032044103149314078,0.0032044103149314078,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,TA,TA,PConc,TA,TA,No,ALQ,0.0006850244499776836,Rec,0.0005002803859025565,0.0006130887082139173,0.0017983935440941574,GasA,TA,Y,SBrkr,0.0017983935440941574,0.0,0.0,0.0017983935440941574,1.6349032219037794e-06,0.0,1.6349032219037794e-06,0.0,4.904709665711338e-06,1.6349032219037794e-06,TA,9.809419331422676e-06,Typ,1.6349032219037794e-06,Po,Attchd,0.0032044103149314078,RFn,1.6349032219037794e-06,0.0005100898052339791,TA,TA,Y,0.0005803906437758417,0.0,0.0,0.0,0.0,0.0,,GdWo,,0.0,6.539612887615118e-06,0.003282885669582789,WD,Normal,0.2305213542884329
0.002275785284890061,0.00014714128997134015,RL,0.00010626870942374567,0.014622574416707402,Pave,,Reg,Lvl,AllPub,Inside,Gtl,mes,Norm,Norm,Duplex,1Story,8.174516109518897e-06,8.174516109518897e-06,0.003215854637484734,0.003215854637484734,Gable,CompShg,Plywood,Plywood,,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,0.0025896867034955868,0.0025896867034955868,GasA,TA,Y,SBrkr,0.0025896867034955868,0.0,0.0,0.0025896867034955868,0.0,0.0,3.269806443807559e-06,0.0,6.539612887615118e-06,3.269806443807559e-06,TA,1.3079225775230235e-05,Mod,0.0,,Detchd,0.003215854637484734,Unf,4.904709665711338e-06,0.0012948433517477934,TA,TA,Y,0.0,0.0002485052897293745,0.0,0.0,0.0,0.0,,,,0.0,6.539612887615118e-06,0.003284520572804693,WD,Normal,0.20272799951606865
0.0016022051574657039,3.269806443807559e-05,RL,0.00013079225775230235,0.01441330680430372,Pave,,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,8.174516109518897e-06,9.809419331422676e-06,0.003209315024597119,0.003209315024597119,Gable,CompShg,VinylSd,VinylSd,,0.0,TA,TA,PConc,TA,TA,No,Rec,0.0010643219974593604,Unf,0.0,0.0007684045142947763,0.0018327265117541367,GasA,TA,Y,SBrkr,0.0018327265117541367,0.0,0.0,0.0018327265117541367,1.6349032219037794e-06,0.0,1.6349032219037794e-06,0.0,4.904709665711338e-06,1.6349032219037794e-06,TA,8.174516109518897e-06,Typ,0.0,,Detchd,0.003209315024597119,Unf,3.269806443807559e-06,0.0007847535465138141,TA,TA,Y,0.0,0.00013079225775230235,0.0,0.0,0.0,0.0,,MnPrv,,0.0,9.809419331422676e-06,0.003284520572804693,WD,Normal,0.22725154784462534
0.0007912931594014292,0.00019618838662845354,RM,5.231690310092094e-05,0.007357064498567007,Pave,,Reg,Lvl,AllPub,FR2,Gtl,Mitchel,Norm,Norm,Twnhs,1Story,9.809419331422676e-06,8.174516109518897e-06,0.003266536637363751,0.003266536637363751,Hip,CompShg,VinylSd,VinylSd,BrkFace,0.0001896487737408384,TA,TA,PConc,Ex,TA,No,GLQ,0.00146650819004769,Unf,0.0,0.0005215341277873056,0.001988042317834996,GasA,Ex,Y,SBrkr,0.001988042317834996,0.0,0.0,0.001988042317834996,1.6349032219037794e-06,0.0,3.269806443807559e-06,0.0,3.269806443807559e-06,1.6349032219037794e-06,TA,8.174516109518897e-06,Typ,0.0,,Attchd,0.003266536637363751,Unf,3.269806443807559e-06,0.0006572310952053193,TA,TA,Y,0.0,0.00020436290273797243,0.0,0.0,0.0,0.0,,,,0.0,8.174516109518897e-06,0.0032796158631389813,WD,Normal,0.26812412839221983
0.0006408820629862815,9.809419331422677e-05,RL,0.00011607812875516833,0.019960533436223244,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,Mitchel,Norm,Norm,1Fam,2Story,9.809419331422676e-06,8.174516109518897e-06,0.0032714413470294624,0.0032730762502513663,Gable,CompShg,VinylSd,VinylSd,,0.0,TA,TA,PConc,Ex,TA,No,ALQ,0.0011280832231136079,Unf,0.0,0.00018637896729703084,0.0013144621904106386,GasA,Ex,Y,SBrkr,0.0013144621904106386,0.0018915830277426728,0.0,0.003206045218153311,1.6349032219037794e-06,0.0,3.269806443807559e-06,1.6349032219037794e-06,4.904709665711338e-06,1.6349032219037794e-06,Gd,1.1444322553326456e-05,Typ,1.6349032219037794e-06,TA,BuiltIn,0.0032714413470294624,Fin,3.269806443807559e-06,0.0009155458042661165,TA,TA,Y,0.00020436290273797243,0.0003139014186055256,0.0,0.0,0.0,0.0,,,,0.0,9.809419331422676e-06,0.003284520572804693,WD,Normal,0.35150419270931255
0.001193479351989759,4.9047096657113384e-05,RM,8.501496753899654e-05,0.010201796104679584,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,6.539612887615118e-06,8.174516109518897e-06,0.0031471887021647755,0.00318806128271237,Gable,CompShg,MetalSd,MetalSd,,0.0,TA,TA,CBlock,TA,TA,No,BLQ,0.0002485052897293745,Unf,0.0,0.0010267192233555736,0.001275224513084948,GasA,TA,Y,FuseA,0.0013863979321744049,0.0,0.0005885651598853606,0.0019749630920597653,0.0,0.0,1.6349032219037794e-06,0.0,3.269806443807559e-06,1.6349032219037794e-06,TA,8.174516109518897e-06,Typ,0.0,,Detchd,0.003207680121375215,Unf,3.269806443807559e-06,0.000881212836606137,TA,TA,Y,0.0,3.760277410378693e-05,0.0001831091608532233,0.0,0.0,0.0,,,,0.0,1.6349032219037794e-06,0.003284520572804693,WD,Normal,0.16839503185608928
